I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
119,142,23,-130,48,83,-205,-152,-310,-345,-311,-205
118,141,23,-129,48,82,-206,-152,-311,-345,-311,-205
118,139,21,-128,49,80,-208,-153,-313,-346,-312,-205
117,136,19,-126,49,78,-209,-155,-314,-347,-313,-204
117,133,16,-125,51,75,-209,-155,-315,-348,-313,-204
116,131,15,-123,51,73,-208,-155,-314,-348,-313,-203
116,132,16,-124,50,74,-206,-154,-313,-347,-312,-203
117,134,17,-125,50,76,-205,-153,-312,-346,-311,-203
118,137,19,-127,50,78,-205,-152,-311,-345,-311,-204
119,141,22,-130,49,82,-204,-150,-310,-344,-310,-204
119,143,24,-131,48,84,-205,-151,-311,-344,-310,-204
118,141,23,-129,48,82,-206,-152,-312,-345,-311,-204
117,139,22,-128,48,81,-207,-153,-313,-346,-312,-204
117,137,20,-127,49,79,-208,-154,-314,-347,-313,-204
117,134,17,-125,50,76,-208,-155,-315,-348,-313,-204
117,132,15,-124,51,74,-208,-155,-315,-349,-313,-203
117,132,15,-124,51,74,-207,-154,-314,-348,-313,-203
118,135,17,-126,51,76,-206,-153,-313,-347,-312,-202
119,138,19,-128,50,79,-205,-152,-311,-346,-310,-202
118,141,23,-129,48,82,-205,-152,-310,-345,-310,-203
118,142,24,-130,47,83,-205,-152,-309,-344,-310,-204
118,142,24,-130,47,83,-206,-153,-311,-345,-311,-204
118,140,22,-129,48,81,-208,-155,-314,-347,-313,-205
117,137,20,-127,49,79,-208,-155,-315,-348,-314,-204
117,134,17,-125,50,76,-209,-155,-315,-348,-314,-204
117,132,15,-124,51,74,-209,-155,-315,-349,-314,-203
117,132,15,-124,51,74,-208,-154,-314,-348,-313,-203
118,134,16,-126,51,75,-206,-153,-313,-347,-312,-203
119,137,18,-128,51,78,-205,-151,-311,-346,-311,-203
120,140,20,-130,50,80,-204,-151,-310,-345,-311,-204
120,141,21,-130,50,81,-205,-152,-310,-345,-312,-205
120,140,20,-130,50,80,-206,-153,-311,-344,-312,-205
119,138,19,-128,50,79,-207,-154,-312,-346,-312,-204
118,136,18,-127,50,77,-208,-155,-314,-348,-313,-204
117,134,17,-125,50,76,-208,-155,-315,-348,-313,-204
117,132,15,-124,51,74,-209,-155,-316,-349,-314,-204
117,132,15,-124,51,74,-208,-154,-314,-349,-313,-203
118,135,17,-126,51,76,-207,-153,-313,-348,-313,-203
119,138,19,-128,50,79,-205,-152,-311,-346,-311,-203
120,140,20,-130,50,80,-204,-151,-310,-345,-310,-203
120,141,21,-130,50,81,-204,-152,-310,-345,-311,-204
119,141,22,-130,49,82,-205,-153,-311,-346,-312,-204
118,138,20,-128,49,79,-207,-154,-313,-347,-313,-205
117,135,18,-126,50,77,-208,-156,-315,-348,-313,-205
116,132,16,-124,50,74,-208,-155,-314,-348,-312,-203
117,131,14,-124,52,73,-209,-155,-314,-348,-312,-203
118,132,14,-125,52,73,-208,-155,-314,-347,-313,-203
118,134,16,-126,51,75,-207,-153,-314,-347,-312,-203
119,137,18,-128,51,78,-206,-152,-313,-346,-312,-203
119,139,20,-129,50,80,-206,-152,-312,-346,-311,-204
120,141,21,-130,50,81,-206,-153,-311,-346,-311,-205
119,141,22,-130,49,82,-205,-153,-310,-345,-310,-204
118,139,21,-128,49,80,-206,-154,-311,-346,-311,-204
118,136,18,-127,50,77,-207,-154,-313,-347,-313,-203
118,133,15,-125,52,74,-208,-155,-313,-348,-313,-203
117,131,14,-124,52,73,-207,-154,-313,-347,-313,-203
117,132,15,-124,51,74,-208,-154,-314,-347,-313,-204
117,135,18,-126,50,77,-208,-153,-313,-347,-313,-204
118,138,20,-128,49,79,-207,-152,-312,-346,-311,-204
119,140,21,-129,49,81,-206,-151,-311,-345,-310,-204
120,141,21,-130,50,81,-205,-152,-310,-345,-310,-204
120,141,21,-130,50,81,-205,-153,-311,-346,-311,-205
119,139,20,-129,50,80,-207,-154,-313,-346,-312,-205
118,136,18,-127,50,77,-208,-154,-313,-347,-312,-204
117,133,16,-125,51,75,-208,-155,-314,-348,-312,-203
117,132,15,-124,51,74,-208,-154,-314,-349,-313,-203
117,133,16,-125,51,75,-206,-152,-312,-347,-311,-202
119,136,17,-127,51,77,-206,-152,-312,-346,-311,-202
120,140,20,-130,50,80,-204,-150,-310,-344,-309,-202
121,144,23,-132,49,84,-203,-150,-309,-344,-309,-203
123,146,23,-134,50,85,-203,-149,-307,-342,-308,-202
124,147,23,-135,51,85,-205,-150,-307,-343,-308,-202
122,146,24,-134,49,85,-206,-150,-308,-343,-308,-201
121,144,23,-132,49,84,-206,-151,-309,-343,-309,-200
121,142,21,-131,50,82,-206,-151,-308,-343,-308,-199
121,143,22,-132,50,83,-206,-152,-309,-344,-309,-199
120,144,24,-132,48,84,-204,-150,-307,-342,-308,-198
121,148,27,-134,47,88,-202,-148,-305,-340,-306,-197
123,152,29,-137,47,91,-201,-147,-303,-339,-304,-197
124,155,31,-139,47,93,-200,-145,-301,-338,-303,-198
124,157,33,-140,46,95,-199,-144,-300,-336,-303,-198
123,157,34,-140,45,96,-199,-145,-299,-337,-304,-198
122,154,32,-138,45,93,-199,-146,-301,-338,-305,-197
121,151,30,-136,46,91,-199,-146,-302,-339,-306,-197
119,149,30,-134,45,90,-199,-148,-304,-340,-307,-197
118,147,29,-132,45,88,-200,-149,-305,-341,-308,-197
117,147,30,-132,44,89,-200,-149,-304,-340,-306,-196
120,150,30,-135,45,90,-202,-150,-303,-339,-306,-197
122,153,31,-137,46,92,-201,-148,-300,-337,-303,-196
124,156,32,-140,46,94,-202,-148,-298,-335,-301,-196
125,159,34,-142,46,97,-203,-148,-296,-334,-300,-196
125,159,34,-142,46,97,-205,-149,-297,-333,-301,-195
125,157,32,-141,47,95,-208,-151,-298,-335,-302,-196
124,154,30,-139,47,92,-209,-152,-300,-335,-302,-195
124,151,27,-137,49,89,-210,-155,-304,-337,-304,-195
123,148,25,-135,49,87,-211,-158,-307,-339,-305,-194
124,147,23,-135,51,85,-212,-160,-308,-341,-304,-194
125,149,24,-137,51,87,-213,-161,-308,-341,-303,-195
125,152,27,-138,49,90,-212,-160,-307,-340,-303,-195
126,155,29,-140,49,92,-211,-158,-306,-339,-303,-195
126,157,31,-141,48,94,-211,-156,-305,-339,-303,-196
126,156,30,-141,48,93,-212,-154,-305,-338,-303,-196
126,154,28,-140,49,91,-212,-153,-304,-338,-303,-195
127,151,24,-139,52,88,-213,-154,-305,-339,-303,-195
126,147,21,-136,53,84,-213,-155,-308,-340,-303,-195
125,144,19,-134,53,82,-212,-154,-309,-339,-302,-194
126,144,18,-135,54,81,-212,-155,-310,-340,-303,-194
127,146,19,-136,54,83,-211,-155,-309,-340,-303,-194
128,148,20,-138,54,84,-210,-153,-308,-339,-302,-194
127,150,23,-138,52,87,-208,-152,-306,-338,-301,-194
127,151,24,-139,52,88,-208,-152,-306,-338,-302,-195
125,150,25,-137,50,88,-208,-152,-307,-338,-303,-196
124,147,23,-135,51,85,-209,-153,-309,-340,-304,-198
123,142,19,-132,52,81,-210,-154,-311,-342,-306,-198
122,137,15,-129,54,76,-211,-155,-314,-344,-307,-199
121,133,12,-127,55,73,-210,-155,-315,-346,-309,-199
120,131,11,-125,55,71,-208,-154,-316,-348,-310,-201
120,131,11,-125,55,71,-207,-154,-315,-348,-310,-202
118,134,16,-126,51,75,-206,-154,-315,-348,-311,-204
117,137,20,-127,49,79,-204,-153,-314,-348,-311,-204
118,139,21,-128,49,80,-205,-154,-314,-348,-311,-204
118,139,21,-128,49,80,-206,-155,-314,-348,-311,-204
118,137,19,-127,50,78,-208,-156,-316,-348,-313,-204
118,135,17,-126,51,76,-209,-156,-317,-349,-313,-204
117,132,15,-124,51,74,-209,-156,-317,-349,-313,-203
117,130,13,-123,52,72,-208,-155,-316,-348,-311,-202
118,131,13,-124,53,72,-207,-154,-316,-348,-312,-202
119,133,14,-126,53,74,-206,-153,-315,-347,-311,-202
120,136,16,-128,52,76,-205,-152,-313,-346,-310,-202
121,139,18,-130,52,79,-204,-151,-312,-345,-309,-203
121,141,20,-131,51,81,-205,-152,-312,-345,-310,-204
121,140,19,-130,51,80,-206,-153,-312,-346,-311,-204
120,138,18,-129,51,78,-208,-154,-314,-347,-311,-204
120,135,15,-127,53,75,-209,-156,-316,-348,-312,-204
119,131,12,-125,54,72,-209,-155,-317,-348,-312,-203
118,129,11,-123,54,70,-208,-154,-316,-348,-311,-202
118,130,12,-124,53,71,-207,-154,-315,-348,-311,-202
119,132,13,-125,53,73,-206,-153,-315,-347,-310,-202
120,135,15,-127,53,75,-206,-153,-315,-347,-311,-203
121,138,17,-129,52,78,-205,-152,-313,-346,-310,-203
121,140,19,-130,51,80,-206,-152,-312,-346,-310,-204
120,140,20,-130,50,80,-206,-153,-312,-346,-311,-203
120,137,17,-128,52,77,-207,-154,-313,-346,-311,-203
120,134,14,-127,53,74,-208,-154,-314,-347,-312,-203
119,132,13,-125,53,73,-208,-155,-315,-347,-312,-202
119,131,12,-125,54,72,-209,-156,-317,-348,-312,-203
119,131,12,-125,54,72,-207,-155,-316,-348,-312,-202
119,133,14,-126,53,74,-206,-155,-315,-347,-311,-203
119,135,16,-127,52,76,-204,-153,-313,-346,-310,-202
119,138,19,-128,50,79,-204,-152,-311,-345,-309,-202
121,140,19,-130,51,80,-205,-152,-311,-346,-310,-204
120,140,20,-130,50,80,-205,-153,-311,-345,-309,-202
119,138,19,-128,50,79,-207,-154,-312,-345,-310,-203
118,135,17,-126,51,76,-208,-155,-314,-346,-311,-203
118,132,14,-125,52,73,-208,-155,-315,-347,-311,-202
118,132,14,-125,52,73,-208,-155,-316,-348,-312,-202
118,132,14,-125,52,73,-206,-154,-314,-347,-311,-201
119,134,15,-126,52,75,-205,-153,-312,-345,-310,-201
120,138,18,-129,51,78,-204,-152,-311,-345,-310,-202
120,141,21,-130,50,81,-203,-150,-309,-344,-309,-203
120,142,22,-131,49,82,-200,-148,-307,-344,-310,-205
117,141,24,-129,47,83,-197,-146,-306,-346,-313,-206
114,137,23,-125,46,80,-192,-139,-301,-347,-318,-209
111,130,19,-120,46,75,-184,-128,-293,-349,-323,-214
111,121,10,-116,51,66,-173,-111,-282,-351,-328,-220
112,113,1,-112,56,57,-163,-92,-269,-350,-333,-225
115,111,-4,-113,60,54,-154,-76,-254,-345,-335,-227
117,115,-2,-116,60,57,-147,-66,-243,-340,-333,-227
120,120,0,-120,60,60,-144,-59,-239,-335,-330,-225
123,128,5,-125,59,67,-144,-56,-234,-326,-322,-219
130,140,10,-135,60,75,-150,-55,-224,-313,-312,-210
140,152,12,-146,64,82,-156,-53,-207,-289,-294,-196
152,165,13,-158,70,89,-165,-53,-187,-261,-271,-179
161,181,20,-171,71,101,-174,-56,-164,-228,-247,-161
170,202,32,-186,69,117,-185,-67,-141,-190,-218,-139
179,229,50,-204,65,140,-203,-91,-135,-150,-183,-112
186,265,79,-225,54,172,-227,-134,-156,-112,-144,-81
190,305,115,-247,38,210,-256,-188,-202,-77,-103,-48
194,346,152,-270,21,249,-288,-243,-257,-39,-62,-16
202,383,181,-292,11,282,-320,-291,-305,15,-18,16
213,410,197,-311,8,304,-347,-326,-335,85,30,47
224,425,201,-324,12,313,-375,-357,-353,161,76,75
230,431,201,-330,15,316,-403,-388,-378,219,114,97
224,426,202,-325,11,314,-420,-408,-428,226,129,108
208,407,199,-307,5,303,-419,-409,-492,179,113,102
188,383,195,-285,-3,289,-405,-397,-547,99,81,86
171,366,195,-268,-12,281,-391,-387,-586,4,39,64
156,351,195,-253,-19,273,-378,-375,-606,-103,-9,39
145,330,185,-237,-20,258,-364,-354,-611,-215,-68,9
136,301,165,-218,-14,233,-350,-325,-607,-319,-126,-24
130,270,140,-200,-5,205,-336,-296,-593,-393,-176,-55
124,241,117,-182,4,179,-320,-268,-570,-422,-214,-83
118,214,96,-166,11,155,-302,-244,-547,-421,-242,-110
111,186,75,-148,18,131,-283,-222,-525,-417,-269,-136
106,162,56,-134,25,109,-264,-202,-505,-416,-290,-159
104,147,43,-125,31,95,-251,-190,-488,-412,-301,-172
103,140,37,-121,33,89,-245,-189,-473,-406,-305,-179
103,134,31,-118,36,83,-240,-187,-454,-401,-309,-187
104,129,25,-116,40,77,-234,-182,-434,-396,-313,-194
106,127,21,-116,43,74,-228,-178,-414,-389,-315,-199
107,128,21,-117,43,75,-223,-175,-396,-381,-313,-201
109,130,21,-119,44,76,-219,-172,-378,-373,-313,-201
110,133,23,-121,44,78,-219,-172,-364,-366,-312,-200
112,136,24,-124,44,80,-218,-171,-352,-359,-309,-197
113,138,25,-125,44,82,-216,-170,-343,-355,-307,-196
114,139,25,-126,45,82,-213,-168,-335,-350,-305,-195
115,141,26,-128,45,84,-209,-164,-328,-346,-303,-193
117,144,27,-130,45,86,-206,-157,-320,-344,-302,-193
119,147,28,-133,46,88,-202,-150,-311,-341,-301,-193
120,150,30,-135,45,90,-200,-147,-306,-341,-302,-194
120,150,30,-135,45,90,-200,-145,-303,-342,-302,-196
119,149,30,-134,45,90,-200,-146,-301,-342,-304,-198
118,145,27,-131,46,86,-200,-147,-301,-342,-306,-199
117,141,24,-129,47,83,-201,-148,-303,-344,-308,-200
117,138,21,-127,48,80,-201,-149,-304,-344,-309,-200
116,136,20,-126,48,78,-201,-148,-303,-344,-308,-199
116,137,21,-126,48,79,-200,-146,-300,-342,-307,-198
118,139,21,-128,49,80,-198,-144,-297,-340,-306,-198
120,143,23,-131,49,83,-197,-143,-294,-340,-306,-198
121,147,26,-134,48,87,-198,-143,-292,-340,-306,-200
121,147,26,-134,48,87,-197,-142,-289,-339,-305,-200
121,146,25,-133,48,86,-198,-144,-288,-339,-307,-202
120,144,24,-132,48,84,-199,-145,-289,-340,-308,-203
119,141,22,-130,49,82,-199,-145,-291,-339,-309,-202
118,138,20,-128,49,79,-200,-146,-293,-339,-309,-202
117,135,18,-126,50,77,-199,-145,-293,-338,-308,-201
118,136,18,-127,50,77,-198,-144,-292,-337,-306,-199
120,139,19,-129,51,79,-198,-143,-290,-336,-306,-199
121,143,22,-132,50,83,-198,-143,-287,-336,-305,-199
122,146,24,-134,49,85,-197,-142,-285,-334,-304,-199
121,147,26,-134,48,87,-196,-142,-284,-334,-304,-199
121,146,25,-133,48,86,-197,-143,-283,-336,-306,-201
119,144,25,-131,47,85,-197,-143,-283,-336,-306,-201
118,141,23,-129,48,82,-198,-144,-286,-337,-307,-201
117,138,21,-127,48,80,-199,-145,-288,-337,-307,-201
117,137,20,-127,49,79,-199,-144,-288,-337,-307,-200
117,137,20,-127,49,79,-198,-142,-288,-335,-305,-198
119,140,21,-129,49,81,-198,-142,-287,-334,-304,-198
121,143,22,-132,50,83,-197,-141,-284,-333,-303,-198
121,146,25,-133,48,86,-195,-140,-280,-332,-302,-197
121,148,27,-134,47,88,-195,-140,-278,-332,-301,-198
121,148,27,-134,47,88,-197,-141,-278,-333,-302,-199
120,145,25,-132,48,85,-198,-142,-278,-334,-304,-199
119,141,22,-130,49,82,-198,-143,-280,-334,-305,-198
118,138,20,-128,49,79,-199,-143,-283,-334,-305,-197
117,137,20,-127,49,79,-198,-142,-283,-333,-304,-196
118,138,20,-128,49,79,-198,-141,-282,-332,-303,-196
120,141,21,-130,50,81,-197,-140,-281,-331,-302,-196
123,144,21,-133,51,83,-197,-139,-278,-330,-301,-195
122,147,25,-134,49,86,-194,-137,-275,-329,-298,-195
121,148,27,-134,47,88,-193,-138,-273,-329,-298,-196
121,147,26,-134,48,87,-195,-140,-274,-330,-300,-197
120,145,25,-132,48,85,-196,-141,-274,-330,-301,-197
120,143,23,-131,49,83,-198,-141,-276,-329,-301,-197
119,140,21,-129,49,81,-199,-142,-278,-329,-301,-196
119,138,19,-128,50,79,-199,-141,-278,-328,-301,-195
"
		119","
		139","
		20","
		-129","
		50","
		80","
		-198","
		-141","
		-278","
		-327","
		-300","
		-194"
121,142,21,-131,50,82,-197,-139,-275,-325,-298,-193
122,145,23,-133,50,84,-197,-137,-273,-324,-297,-193
122,149,27,-135,48,88,-196,-136,-270,-323,-296,-194
123,151,28,-137,48,90,-195,-137,-267,-322,-295,-195
124,151,27,-137,49,89,-194,-138,-267,-323,-297,-195
122,148,26,-135,48,87,-196,-139,-269,-323,-298,-196
120,144,24,-132,48,84,-197,-140,-269,-322,-298,-195
120,141,21,-130,50,81,-198,-140,-271,-321,-298,-194
120,140,20,-130,50,80,-197,-139,-271,-320,-297,-192
121,140,19,-130,51,80,-197,-138,-270,-319,-296,-192
122,144,22,-133,50,83,-196,-137,-267,-318,-294,-191
123,148,25,-135,49,87,-195,-136,-265,-318,-294,-191
124,151,27,-137,49,89,-194,-135,-262,-316,-292,-191
124,153,29,-138,48,91,-194,-134,-260,-316,-291,-191
124,153,29,-138,48,91,-194,-134,-259,-316,-292,-193
124,151,27,-137,49,89,-195,-135,-260,-315,-293,-193
124,148,24,-136,50,86,-196,-136,-261,-315,-293,-192
123,146,23,-134,50,85,-196,-136,-261,-313,-292,-190
123,145,22,-134,51,84,-195,-135,-261,-312,-291,-189
124,147,23,-135,51,85,-195,-134,-261,-311,-290,-188
126,150,24,-138,51,87,-194,-132,-258,-310,-288,-187
127,154,27,-140,50,91,-191,-129,-253,-307,-286,-187
128,158,30,-143,49,94,-191,-129,-251,-306,-286,-187
129,160,31,-144,49,96,-190,-128,-249,-305,-285,-187
130,160,30,-145,50,95,-191,-128,-247,-304,-285,-187
130,159,29,-144,51,94,-193,-130,-248,-305,-286,-188
129,155,26,-142,52,91,-193,-129,-249,-304,-286,-187
128,152,24,-140,52,88,-193,-130,-249,-303,-286,-186
128,151,23,-139,53,87,-194,-130,-249,-302,-285,-185
129,153,24,-141,53,89,-194,-129,-248,-300,-284,-184
129,156,27,-142,51,92,-193,-127,-246,-298,-282,-183
131,160,29,-145,51,95,-192,-125,-243,-297,-281,-183
132,163,31,-147,51,97,-190,-123,-238,-294,-279,-183
132,165,33,-148,50,99,-189,-122,-236,-293,-278,-183
132,165,33,-148,50,99,-190,-123,-235,-292,-279,-184
132,163,31,-147,51,97,-191,-123,-235,-291,-279,-183
132,160,28,-146,52,94,-192,-123,-235,-290,-278,-183
132,159,27,-145,53,93,-193,-123,-235,-289,-278,-182
132,159,27,-145,53,93,-193,-123,-235,-288,-277,-181
132,159,27,-145,53,93,-192,-121,-233,-285,-275,-179
133,163,30,-148,52,97,-191,-119,-230,-283,-272,-178
134,166,32,-150,51,99,-190,-117,-226,-281,-271,-179
136,170,34,-153,51,102,-190,-117,-223,-279,-271,-179
136,172,36,-154,50,104,-188,-115,-219,-276,-269,-178
137,173,36,-155,51,105,-189,-114,-217,-275,-269,-178
136,171,35,-153,51,103,-190,-114,-215,-273,-269,-177
136,169,33,-152,52,101,-191,-114,-216,-271,-268,-177
136,167,31,-151,53,99,-192,-114,-217,-271,-268,-176
136,166,30,-151,53,98,-191,-112,-215,-268,-266,-174
137,167,30,-152,54,99,-191,-110,-212,-265,-264,-172
138,171,33,-154,53,102,-190,-109,-208,-262,-262,-171
140,175,35,-157,53,105,-189,-107,-203,-258,-259,-170
141,179,38,-160,52,109,-186,-105,-197,-254,-256,-169
142,182,40,-162,51,111,-186,-104,-194,-250,-254,-169
142,182,40,-162,51,111,-187,-103,-190,-247,-253,-168
142,181,39,-161,52,110,-188,-103,-188,-245,-252,-168
142,179,37,-160,53,108,-190,-104,-188,-244,-252,-168
142,178,36,-160,53,107,-189,-103,-187,-240,-250,-165
142,178,36,-160,53,107,-188,-101,-185,-236,-247,-163
144,180,36,-162,54,108,-188,-99,-182,-232,-244,-161
146,185,39,-165,54,112,-187,-96,-177,-227,-241,-159
147,190,43,-168,52,117,-186,-94,-171,-222,-237,-158
149,194,45,-171,52,120,-185,-92,-165,-217,-234,-157
150,197,47,-173,52,122,-184,-90,-160,-211,-230,-155
151,199,48,-175,52,124,-186,-90,-157,-207,-229,-154
151,198,47,-174,52,123,-187,-90,-154,-203,-228,-153
151,196,45,-173,53,121,-188,-90,-152,-199,-225,-151
151,194,43,-172,54,119,-190,-90,-151,-194,-223,-149
152,195,43,-173,55,119,-189,-88,-148,-188,-219,-146
154,198,44,-176,55,121,-190,-87,-145,-183,-216,-143
156,203,47,-179,55,125,-189,-85,-140,-177,-211,-141
158,208,50,-183,54,129,-189,-83,-134,-171,-206,-139
160,213,53,-186,54,133,-187,-82,-127,-164,-201,-137
162,217,55,-189,54,136,-188,-82,-123,-159,-199,-136
162,220,58,-191,52,139,-189,-82,-121,-154,-197,-136
162,219,57,-190,53,138,-191,-82,-118,-150,-195,-134
162,218,56,-190,53,137,-192,-81,-116,-144,-192,-131
162,217,55,-189,54,136,-194,-82,-115,-139,-189,-129
163,217,54,-190,55,136,-194,-82,-113,-133,-186,-126
165,220,55,-192,55,138,-195,-81,-111,-129,-182,-124
167,224,57,-195,55,141,-194,-79,-106,-124,-178,-122
169,229,60,-199,55,145,-194,-78,-100,-118,-173,-119
171,234,63,-202,54,149,-194,-78,-97,-113,-170,-119
173,237,64,-205,55,151,-194,-78,-93,-107,-167,-117
174,238,64,-206,55,151,-196,-80,-90,-104,-166,-117
173,237,64,-205,55,151,-197,-80,-89,-100,-164,-115
172,236,64,-204,54,150,-199,-82,-91,-98,-164,-115
173,234,61,-203,56,148,-201,-83,-92,-94,-161,-112
173,234,61,-203,56,148,-202,-84,-92,-91,-159,-110
174,234,60,-204,57,147,-203,-85,-92,-88,-157,-109
175,238,63,-206,56,151,-203,-84,-90,-85,-154,-107
176,242,66,-209,55,154,-203,-85,-89,-83,-152,-107
176,245,69,-210,54,157,-203,-86,-88,-80,-151,-106
176,246,70,-211,53,158,-203,-87,-87,-79,-150,-105
176,246,70,-211,53,158,-204,-90,-88,-80,-150,-105
176,245,69,-210,54,157,-207,-94,-91,-82,-152,-107
174,241,67,-207,54,154,-208,-96,-96,-84,-154,-106
172,237,65,-204,54,151,-210,-98,-101,-86,-155,-106
172,236,64,-204,54,150,-212,-101,-106,-91,-158,-107
172,235,63,-203,55,149,-212,-102,-109,-94,-160,-107
172,234,62,-203,55,148,-212,-103,-112,-99,-162,-108
171,235,64,-203,54,150,-211,-104,-114,-103,-164,-110
171,237,66,-204,53,152,-211,-106,-117,-109,-167,-113
170,235,65,-202,53,150,-210,-109,-122,-116,-171,-116
167,231,64,-199,52,148,-210,-110,-127,-124,-176,-119
164,226,62,-195,51,144,-212,-113,-134,-133,-183,-123
162,220,58,-191,52,139,-213,-116,-142,-142,-188,-126
159,214,55,-186,52,135,-214,-118,-150,-150,-193,-128
157,210,53,-183,52,132,-215,-119,-158,-159,-198,-131
155,206,51,-180,52,129,-213,-119,-164,-167,-202,-133
154,204,50,-179,52,127,-210,-119,-170,-175,-207,-135
154,204,50,-179,52,127,-209,-120,-175,-183,-211,-139
154,203,49,-178,53,126,-208,-121,-179,-192,-216,-143
152,201,49,-176,52,125,-205,-121,-184,-199,-220,-145
150,197,47,-173,52,122,-205,-122,-190,-208,-226,-150
147,191,44,-169,52,118,-205,-125,-198,-217,-232,-153
144,184,40,-164,52,112,-206,-127,-206,-226,-238,-157
141,177,36,-159,53,107,-206,-129,-213,-234,-243,-159
140,173,33,-156,54,103,-206,-129,-220,-241,-247,-162
140,170,30,-155,55,100,-205,-128,-225,-247,-250,-164
139,170,31,-154,54,101,-204,-128,-229,-253,-254,-167
138,170,32,-154,53,101,-201,-128,-230,-257,-256,-168
137,170,33,-153,52,102,-200,-128,-233,-262,-259,-172
136,169,33,-152,52,101,-199,-128,-236,-267,-262,-175
134,167,33,-150,51,100,-199,-128,-239,-272,-266,-177
133,163,30,-148,52,97,-200,-130,-244,-276,-270,-179
131,158,27,-144,52,93,-201,-132,-249,-281,-273,-181
130,153,23,-141,54,88,-201,-133,-254,-285,-276,-182
129,149,20,-139,55,85,-201,-133,-257,-288,-277,-183
128,147,19,-137,55,83,-200,-133,-260,-291,-279,-183
128,147,19,-137,55,83,-198,-131,-261,-293,-280,-184
128,149,21,-138,54,85,-197,-131,-261,-296,-281,-186
129,151,22,-140,54,87,-196,-131,-262,-298,-282,-188
129,152,23,-140,53,88,-195,-130,-262,-299,-283,-189
127,150,23,-138,52,87,-195,-131,-264,-301,-286,-191
125,147,22,-136,52,85,-195,-133,-267,-303,-288,-192
123,142,19,-132,52,81,-196,-134,-270,-306,-290,-193
122,138,16,-130,53,77,-196,-134,-272,-307,-291,-193
122,136,14,-129,54,75,-197,-134,-275,-309,-293,-193
123,136,13,-129,55,75,-197,-133,-276,-309,-293,-193
123,137,14,-130,55,76,-195,-131,-275,-309,-292,-193
123,140,17,-131,53,79,-194,-131,-274,-309,-292,-193
123,142,19,-132,52,81,-193,-131,-273,-310,-292,-194
124,143,19,-133,53,81,-193,-131,-272,-311,-292,-196
123,143,20,-133,52,82,-193,-130,-272,-311,-292,-195
123,141,18,-132,53,80,-194,-132,-274,-312,-295,-196
121,137,16,-129,53,77,-195,-133,-276,-314,-296,-196
119,133,14,-126,53,74,-195,-133,-278,-315,-297,-196
119,131,12,-125,54,72,-195,-132,-279,-315,-296,-195
120,132,12,-126,54,72,-195,-132,-280,-316,-296,-195
121,134,13,-127,54,74,-194,-132,-280,-316,-296,-195
122,136,14,-129,54,75,-193,-131,-279,-315,-295,-195
122,138,16,-130,53,77,-191,-130,-276,-314,-293,-195
122,140,18,-131,52,79,-192,-130,-275,-315,-294,-196
122,140,18,-131,52,79,-192,-131,-275,-316,-296,-197
121,138,17,-129,52,78,-193,-132,-276,-316,-297,-198
120,135,15,-127,53,75,-194,-133,-278,-318,-298,-198
120,133,13,-126,54,73,-195,-134,-280,-319,-299,-197
119,132,13,-125,53,73,-195,-133,-281,-319,-298,-196
120,132,12,-126,54,72,-195,-133,-282,-320,-298,-196
121,134,13,-127,54,74,-194,-132,-281,-319,-298,-195
122,137,15,-129,54,76,-193,-131,-278,-318,-296,-194
123,139,16,-131,54,78,-191,-130,-275,-316,-295,-194
123,141,18,-132,53,80,-191,-130,-274,-316,-296,-195
122,142,20,-132,51,81,-191,-131,-274,-317,-296,-196
121,140,19,-130,51,80,-193,-132,-275,-318,-297,-197
120,137,17,-128,52,77,-193,-132,-276,-319,-298,-196
120,134,14,-127,53,74,-194,-133,-279,-319,-298,-196
120,133,13,-126,54,73,-195,-133,-281,-320,-298,-196
120,133,13,-126,54,73,-194,-132,-280,-319,-298,-195
121,136,15,-128,53,76,-193,-131,-278,-318,-297,-195
121,139,18,-130,52,79,-192,-130,-276,-317,-296,-194
122,142,20,-132,51,81,-191,-130,-274,-317,-296,-195
122,144,22,-133,50,83,-191,-128,-272,-316,-294,-194
122,144,22,-133,50,83,-192,-130,-272,-316,-294,-194
122,142,20,-132,51,81,-194,-132,-273,-318,-296,-195
121,139,18,-130,52,79,-194,-132,-275,-318,-296,-194
120,136,16,-128,52,76,-195,-133,-277,-318,-297,-194
120,134,14,-127,53,74,-195,-133,-277,-319,-296,-193
120,134,14,-127,53,74,-194,-132,-277,-319,-296,-192
121,136,15,-128,53,76,-193,-131,-276,-318,-295,-192
122,140,18,-131,52,79,-192,-130,-275,-317,-295,-192
122,143,21,-132,51,82,-191,-128,-272,-316,-295,-192
123,145,22,-134,51,84,-192,-129,-272,-317,-295,-193
123,145,22,-134,51,84,-192,-130,-271,-318,-295,-194
122,143,21,-132,51,82,-193,-131,-271,-319,-296,-194
121,140,19,-130,51,80,-195,-133,-274,-320,-297,-194
120,137,17,-128,52,77,-194,-132,-276,-320,-296,-193
120,136,16,-128,52,76,-195,-133,-277,-321,-297,-193
120,136,16,-128,52,76,-194,-132,-277,-320,-296,-192
121,137,16,-129,53,77,-193,-131,-276,-320,-295,-191
122,141,19,-131,52,80,-192,-129,-274,-319,-294,-190
123,145,22,-134,51,84,-192,-129,-273,-319,-294,-191
