I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
91,405,314,-248,-111,360,-14,-33,-187,-143,-242,-159
91,404,313,-247,-111,359,-14,-33,-188,-144,-242,-160
91,404,313,-247,-111,359,-13,-33,-188,-144,-242,-159
91,404,313,-247,-111,359,-13,-33,-188,-143,-241,-158
91,403,312,-247,-110,358,-11,-32,-186,-142,-240,-156
89,401,312,-245,-111,357,-10,-30,-185,-142,-240,-155
88,400,312,-244,-112,356,-8,-29,-183,-141,-240,-154
89,400,311,-244,-111,356,-10,-30,-186,-142,-242,-156
90,401,311,-245,-110,356,-10,-31,-187,-144,-243,-156
90,402,312,-246,-111,357,-12,-34,-190,-147,-244,-157
90,404,314,-247,-112,359,-13,-35,-193,-148,-244,-158
91,405,314,-248,-111,360,-14,-35,-193,-147,-243,-160
91,404,313,-247,-111,359,-13,-34,-191,-146,-240,-159
92,403,311,-247,-109,357,-13,-34,-192,-146,-241,-158
92,402,310,-247,-109,356,-12,-34,-191,-145,-241,-156
92,401,309,-246,-108,355,-11,-33,-188,-145,-241,-155
91,400,309,-245,-109,355,-10,-32,-187,-145,-240,-154
91,400,309,-245,-109,355,-10,-31,-187,-146,-240,-154
91,401,310,-246,-109,356,-12,-33,-189,-148,-242,-154
92,402,310,-247,-109,356,-13,-35,-191,-149,-242,-155
92,403,311,-247,-109,357,-16,-38,-195,-150,-242,-158
91,403,312,-247,-110,358,-14,-37,-195,-148,-241,-157
91,403,312,-247,-110,358,-14,-37,-195,-148,-240,-156
92,403,311,-247,-109,357,-14,-37,-196,-149,-242,-156
93,401,308,-247,-107,355,-12,-35,-194,-147,-240,-154
92,400,308,-246,-108,354,-11,-35,-193,-147,-239,-154
91,399,308,-245,-108,354,-10,-34,-192,-146,-239,-153
92,400,308,-246,-108,354,-12,-35,-193,-147,-240,-155
92,401,309,-246,-108,355,-13,-36,-194,-147,-240,-156
92,402,310,-247,-109,356,-14,-37,-195,-148,-240,-157
92,402,310,-247,-109,356,-14,-38,-196,-149,-240,-157
91,402,311,-246,-110,357,-15,-39,-196,-149,-239,-157
91,402,311,-246,-110,357,-16,-39,-196,-148,-239,-157
90,402,312,-246,-111,357,-14,-38,-195,-147,-238,-156
90,400,310,-245,-110,355,-12,-36,-193,-145,-237,-154
90,398,308,-244,-109,353,-10,-35,-191,-145,-236,-152
90,398,308,-244,-109,353,-10,-35,-191,-146,-238,-152
90,399,309,-244,-109,354,-11,-36,-193,-147,-240,-154
89,400,311,-244,-111,356,-12,-36,-195,-148,-239,-154
89,401,312,-245,-111,357,-13,-37,-197,-149,-237,-154
90,402,312,-246,-111,357,-15,-39,-199,-151,-239,-156
91,402,311,-246,-110,357,-16,-40,-200,-152,-239,-158
91,402,311,-246,-110,357,-15,-39,-200,-151,-239,-156
91,401,310,-246,-109,356,-13,-38,-200,-150,-238,-155
91,400,309,-245,-109,355,-11,-37,-198,-148,-238,-153
90,398,308,-244,-109,353,-10,-35,-196,-146,-237,-152
91,398,307,-244,-108,353,-10,-36,-195,-147,-238,-153
91,399,308,-245,-108,354,-11,-36,-194,-147,-238,-152
91,400,309,-245,-109,355,-12,-37,-194,-147,-238,-153
92,401,309,-246,-108,355,-14,-39,-197,-148,-239,-155
91,401,310,-246,-109,356,-15,-41,-198,-149,-239,-157
91,402,311,-246,-110,357,-16,-43,-200,-149,-239,-157
91,402,311,-246,-110,357,-15,-41,-200,-149,-238,-157
91,401,310,-246,-109,356,-14,-39,-198,-148,-238,-156
90,399,309,-244,-109,354,-12,-36,-196,-148,-237,-154
89,397,308,-243,-109,353,-10,-34,-195,-148,-237,-152
89,398,309,-243,-110,354,-10,-34,-194,-150,-237,-152
91,398,307,-244,-108,353,-11,-36,-195,-151,-237,-153
92,399,307,-245,-107,353,-12,-38,-197,-150,-236,-153
92,401,309,-246,-108,355,-14,-39,-200,-150,-236,-154
92,402,310,-247,-109,356,-14,-39,-201,-150,-236,-154
92,402,310,-247,-109,356,-15,-41,-203,-151,-236,-155
91,402,311,-246,-110,357,-14,-40,-203,-151,-236,-154
90,401,311,-245,-110,356,-12,-39,-201,-151,-235,-152
90,400,310,-245,-110,355,-11,-38,-200,-150,-236,-152
91,398,307,-244,-108,353,-10,-38,-199,-150,-237,-151
91,397,306,-244,-107,352,-9,-36,-198,-148,-236,-150
91,398,307,-244,-108,353,-11,-37,-200,-150,-237,-151
91,399,308,-245,-108,354,-11,-38,-200,-150,-237,-152
90,400,310,-245,-110,355,-13,-39,-201,-151,-237,-153
90,402,312,-246,-111,357,-15,-41,-203,-152,-238,-155
90,402,312,-246,-111,357,-16,-40,-203,-151,-237,-156
91,402,311,-246,-110,357,-15,-40,-201,-150,-236,-154
91,401,310,-246,-109,356,-14,-39,-200,-149,-236,-153
91,399,308,-245,-108,354,-12,-38,-198,-148,-235,-151
92,398,306,-245,-107,352,-11,-37,-197,-148,-235,-151
92,398,306,-245,-107,352,-10,-37,-197,-148,-235,-151
92,399,307,-245,-107,353,-10,-37,-197,-147,-235,-151
90,400,310,-245,-110,355,-11,-38,-199,-147,-235,-152
88,401,313,-244,-112,357,-12,-39,-200,-148,-235,-153
89,403,314,-246,-112,359,-15,-40,-202,-151,-236,-154
90,404,314,-247,-112,359,-14,-40,-203,-151,-235,-154
90,403,313,-246,-111,358,-14,-40,-203,-151,-235,-153
90,402,312,-246,-111,357,-13,-39,-203,-151,-234,-152
91,400,309,-245,-109,355,-11,-38,-201,-150,-233,-151
91,399,308,-245,-108,354,-11,-37,-201,-150,-235,-151
90,398,308,-244,-109,353,-9,-36,-199,-150,-235,-149
91,398,307,-244,-108,353,-11,-37,-200,-151,-235,-150
92,399,307,-245,-107,353,-12,-39,-201,-151,-233,-151
90,401,311,-245,-110,356,-13,-40,-202,-151,-233,-152
89,402,313,-245,-112,358,-14,-41,-202,-151,-234,-152
91,402,311,-246,-110,357,-15,-43,-204,-151,-234,-153
92,402,310,-247,-109,356,-15,-42,-203,-150,-234,-153
92,401,309,-246,-108,355,-14,-41,-203,-150,-234,-152
92,400,308,-246,-108,354,-12,-39,-202,-150,-234,-151
92,398,306,-245,-107,352,-9,-38,-199,-149,-233,-150
92,397,305,-244,-106,351,-10,-38,-198,-149,-234,-151
91,397,306,-244,-107,352,-10,-37,-198,-149,-233,-150
90,398,308,-244,-109,353,-11,-38,-199,-149,-232,-150
90,400,310,-245,-110,355,-12,-40,-202,-151,-232,-152
91,402,311,-246,-110,357,-14,-42,-205,-152,-233,-153
91,402,311,-246,-110,357,-16,-43,-205,-153,-233,-153
92,402,310,-247,-109,356,-15,-42,-204,-152,-233,-152
92,400,308,-246,-108,354,-14,-41,-203,-151,-232,-152
93,398,305,-245,-106,352,-11,-39,-201,-149,-232,-150
92,397,305,-244,-106,351,-10,-39,-200,-149,-233,-149
91,397,306,-244,-107,352,-9,-37,-198,-148,-232,-148
91,397,306,-244,-107,352,-10,-37,-199,-148,-232,-148
91,398,307,-244,-108,353,-11,-39,-201,-149,-234,-150
92,401,309,-246,-108,355,-13,-41,-203,-151,-235,-152
91,402,311,-246,-110,357,-15,-42,-204,-152,-236,-153
90,402,312,-246,-111,357,-16,-44,-205,-152,-235,-154
89,402,313,-245,-112,358,-15,-43,-205,-152,-234,-153
90,401,311,-245,-110,356,-13,-41,-204,-151,-233,-151
91,400,309,-245,-109,355,-11,-40,-203,-149,-233,-149
91,398,307,-244,-108,353,-10,-39,-202,-149,-233,-149
91,397,306,-244,-107,352,-9,-38,-200,-149,-233,-148
92,397,305,-244,-106,351,-11,-39,-201,-149,-234,-149
92,398,306,-245,-107,352,-12,-40,-202,-149,-234,-150
91,400,309,-245,-109,355,-13,-42,-203,-150,-234,-153
91,402,311,-246,-110,357,-15,-44,-205,-153,-234,-154
92,403,311,-247,-109,357,-17,-45,-207,-154,-236,-155
91,401,310,-246,-109,356,-16,-43,-206,-153,-235,-153
91,399,308,-245,-108,354,-13,-42,-204,-153,-234,-150
92,398,306,-245,-107,352,-12,-40,-202,-151,-233,-147
92,397,305,-244,-106,351,-11,-39,-200,-150,-234,-148
91,396,305,-243,-107,351,-10,-38,-199,-150,-234,-148
90,396,306,-243,-108,351,-11,-39,-200,-153,-234,-148
91,398,307,-244,-108,353,-13,-40,-202,-153,-234,-150
91,400,309,-245,-109,355,-14,-42,-202,-151,-233,-152
91,400,309,-245,-109,355,-15,-43,-205,-151,-234,-154
90,400,310,-245,-110,355,-16,-44,-207,-152,-235,-154
91,400,309,-245,-109,355,-15,-44,-206,-151,-233,-151
92,400,308,-246,-108,354,-14,-43,-206,-151,-232,-149
92,398,306,-245,-107,352,-11,-40,-203,-149,-232,-147
92,396,304,-244,-106,350,-10,-40,-201,-148,-231,-147
91,395,304,-243,-106,350,-10,-41,-201,-150,-232,-148
91,395,304,-243,-106,350,-11,-40,-201,-151,-234,-148
91,396,305,-243,-107,351,-11,-40,-201,-152,-234,-149
91,397,306,-244,-107,352,-12,-41,-203,-153,-233,-150
91,398,307,-244,-108,353,-15,-43,-206,-154,-234,-151
90,398,308,-244,-109,353,-15,-43,-206,-152,-232,-151
90,398,308,-244,-109,353,-14,-43,-206,-151,-231,-151
90,398,308,-244,-109,353,-13,-42,-205,-150,-232,-151
90,396,306,-243,-108,351,-12,-41,-203,-150,-232,-150
90,395,305,-242,-107,350,-10,-39,-200,-148,-230,-148
90,394,304,-242,-107,349,-9,-39,-199,-147,-231,-148
90,394,304,-242,-107,349,-10,-39,-199,-148,-232,-148
90,395,305,-242,-107,350,-11,-40,-200,-149,-231,-148
89,396,307,-242,-109,352,-12,-41,-202,-150,-230,-149
89,396,307,-242,-109,352,-12,-42,-204,-151,-230,-150
89,396,307,-242,-109,352,-13,-43,-205,-152,-230,-150
90,396,306,-243,-108,351,-14,-45,-206,-153,-231,-152
90,396,306,-243,-108,351,-13,-44,-205,-153,-232,-151
91,395,304,-243,-106,350,-11,-42,-204,-153,-231,-150
91,394,303,-242,-106,349,-10,-40,-202,-152,-230,-148
91,393,302,-242,-105,348,-9,-40,-201,-152,-230,-147
91,393,302,-242,-105,348,-9,-40,-201,-152,-230,-147
90,393,303,-241,-106,348,-10,-41,-202,-152,-230,-148
90,394,304,-242,-107,349,-11,-42,-203,-151,-230,-149
90,395,305,-242,-107,350,-13,-43,-206,-151,-231,-151
90,396,306,-243,-108,351,-14,-44,-208,-151,-231,-152
90,395,305,-242,-107,350,-13,-43,-207,-150,-228,-150
90,394,304,-242,-107,349,-12,-42,-206,-151,-229,-149
90,393,303,-241,-106,348,-10,-41,-204,-151,-230,-149
91,393,302,-242,-105,348,-9,-40,-202,-150,-229,-148
90,393,303,-241,-106,348,-8,-39,-201,-150,-229,-148
"
		89","
		393","
		304","
		-241","
		-107","
		349","
		-8","
		-39","
		-199","
		-148","
		-229","
		-148"
89,393,304,-241,-107,349,-10,-40,-200,-149,-229,-150
89,393,304,-241,-107,349,-11,-42,-201,-150,-229,-149
90,394,304,-242,-107,349,-13,-44,-203,-151,-228,-149
91,394,303,-242,-106,349,-13,-44,-203,-151,-227,-149
91,395,304,-243,-106,350,-14,-44,-204,-152,-228,-151
92,394,302,-243,-105,348,-13,-43,-205,-151,-229,-150
92,393,301,-242,-104,347,-10,-41,-203,-150,-229,-148
92,391,299,-241,-103,345,-9,-41,-202,-150,-229,-148
92,391,299,-241,-103,345,-8,-41,-202,-150,-229,-147
92,392,300,-242,-104,346,-9,-41,-202,-149,-228,-147
91,393,302,-242,-105,348,-10,-42,-203,-150,-229,-148
91,394,303,-242,-106,349,-11,-43,-204,-150,-229,-149
92,395,303,-243,-105,349,-13,-44,-206,-152,-229,-148
92,396,304,-244,-106,350,-13,-43,-207,-153,-228,-148
91,394,303,-242,-106,349,-12,-42,-206,-152,-227,-149
90,394,304,-242,-107,349,-12,-41,-203,-150,-228,-149
91,393,302,-242,-105,348,-11,-40,-200,-149,-228,-147
92,391,299,-241,-103,345,-10,-39,-199,-149,-228,-147
92,390,298,-241,-103,344,-8,-38,-198,-148,-227,-146
92,391,299,-241,-103,345,-9,-39,-199,-149,-228,-147
92,393,301,-242,-104,347,-10,-40,-201,-149,-228,-147
92,394,302,-243,-105,348,-11,-42,-204,-149,-229,-148
91,395,304,-243,-106,350,-12,-43,-206,-149,-230,-147
90,395,305,-242,-107,350,-12,-43,-206,-149,-229,-147
90,394,304,-242,-107,349,-12,-42,-205,-150,-228,-148
91,393,302,-242,-105,348,-11,-42,-204,-149,-227,-147
92,393,301,-242,-104,347,-10,-41,-202,-149,-227,-145
92,391,299,-241,-103,345,-9,-39,-200,-149,-228,-145
92,390,298,-241,-103,344,-8,-38,-199,-148,-228,-145
91,391,300,-241,-104,346,-9,-39,-200,-149,-229,-145
91,392,301,-241,-105,347,-11,-41,-202,-151,-230,-147
91,393,302,-242,-105,348,-12,-42,-203,-151,-230,-147
91,395,304,-243,-106,350,-13,-43,-205,-152,-230,-148
92,396,304,-244,-106,350,-13,-43,-206,-151,-230,-147
92,395,303,-243,-105,349,-12,-43,-206,-151,-230,-147
92,393,301,-242,-104,347,-10,-41,-203,-150,-230,-146
92,392,300,-242,-104,346,-10,-42,-202,-150,-230,-146
93,391,298,-242,-102,345,-10,-42,-201,-150,-230,-146
93,390,297,-241,-102,344,-10,-41,-201,-149,-230,-146
93,391,298,-242,-102,345,-10,-41,-201,-149,-230,-146
92,392,300,-242,-104,346,-10,-41,-202,-149,-230,-146
90,393,303,-241,-106,348,-11,-43,-203,-151,-231,-147
91,394,303,-242,-106,349,-12,-43,-204,-152,-230,-146
91,395,304,-243,-106,350,-13,-43,-205,-154,-231,-147
91,394,303,-242,-106,349,-12,-42,-204,-153,-229,-146
91,393,302,-242,-105,348,-12,-42,-203,-152,-230,-146
91,392,301,-241,-105,347,-11,-41,-202,-150,-230,-145
92,391,299,-241,-103,345,-10,-40,-201,-149,-229,-145
92,389,297,-240,-102,343,-9,-39,-201,-148,-229,-145
93,390,297,-241,-102,344,-10,-41,-202,-150,-231,-147
93,391,298,-242,-102,345,-11,-41,-203,-150,-231,-146
93,392,299,-242,-103,346,-12,-42,-203,-150,-231,-145
92,394,302,-243,-105,348,-13,-43,-205,-152,-230,-146
91,395,304,-243,-106,350,-13,-44,-205,-152,-229,-147
92,394,302,-243,-105,348,-13,-45,-205,-151,-229,-148
93,392,299,-242,-103,346,-12,-44,-203,-149,-229,-146
93,391,298,-242,-102,345,-10,-41,-202,-149,-229,-145
93,390,297,-241,-102,344,-9,-40,-201,-149,-230,-146
93,389,296,-241,-101,343,-8,-38,-200,-147,-228,-144
93,391,298,-242,-102,345,-8,-39,-202,-148,-229,-143
92,391,299,-241,-103,345,-9,-39,-203,-148,-229,-145
92,391,299,-241,-103,345,-11,-41,-204,-149,-230,-147
93,392,299,-242,-103,346,-12,-41,-205,-149,-230,-147
93,393,300,-243,-103,347,-14,-43,-206,-149,-231,-148
94,393,299,-243,-102,346,-14,-43,-205,-149,-230,-148
94,392,298,-243,-102,345,-12,-43,-203,-148,-230,-147
94,391,297,-242,-101,344,-9,-40,-200,-147,-228,-145
94,390,296,-242,-101,343,-8,-39,-198,-148,-228,-144
93,389,296,-241,-101,343,-8,-39,-198,-147,-227,-143
92,388,296,-240,-102,342,-9,-40,-199,-147,-228,-144
92,390,298,-241,-103,344,-10,-40,-200,-147,-228,-145
92,392,300,-242,-104,346,-11,-41,-202,-148,-229,-146
93,393,300,-243,-103,347,-13,-43,-204,-149,-230,-147
93,394,301,-243,-104,348,-13,-43,-204,-148,-230,-147
93,393,300,-243,-103,347,-13,-42,-204,-148,-230,-146
93,392,299,-242,-103,346,-11,-40,-202,-147,-229,-145
94,390,296,-242,-101,343,-9,-39,-201,-147,-228,-144
94,389,295,-241,-100,342,-8,-38,-199,-147,-228,-144
93,388,295,-240,-101,342,-8,-37,-198,-146,-228,-143
92,388,296,-240,-102,342,-9,-38,-199,-147,-229,-145
91,389,298,-240,-103,344,-9,-39,-200,-147,-229,-145
91,391,300,-241,-104,346,-10,-39,-201,-146,-227,-144
91,392,301,-241,-105,347,-12,-41,-202,-147,-228,-145
92,394,302,-243,-105,348,-13,-41,-203,-147,-228,-146
93,394,301,-243,-104,348,-12,-40,-203,-145,-227,-146
93,393,300,-243,-103,347,-11,-41,-203,-146,-228,-146
93,391,298,-242,-102,345,-9,-40,-201,-147,-227,-143
93,390,297,-241,-102,344,-9,-39,-199,-148,-227,-142
94,389,295,-241,-100,342,-8,-38,-197,-146,-226,-143
94,389,295,-241,-100,342,-8,-38,-198,-145,-227,-144
94,390,296,-242,-101,343,-8,-38,-199,-146,-228,-145
94,392,298,-243,-102,345,-9,-39,-200,-149,-229,-146
94,393,299,-243,-102,346,-9,-38,-200,-147,-228,-145
94,393,299,-243,-102,346,-8,-37,-199,-145,-227,-145
95,391,296,-243,-100,344,-7,-36,-198,-143,-226,-145
96,390,294,-243,-99,342,-5,-36,-197,-142,-226,-144
98,388,290,-243,-96,339,-4,-34,-196,-142,-226,-144
99,385,286,-242,-93,336,-1,-30,-192,-139,-225,-142
100,385,285,-242,-92,335,1,-26,-189,-137,-224,-141
101,386,285,-243,-92,336,1,-25,-188,-136,-224,-140
101,388,287,-244,-93,338,0,-24,-188,-135,-223,-141
101,390,289,-245,-94,340,0,-22,-186,-134,-222,-140
103,392,289,-247,-93,341,-1,-22,-187,-134,-222,-141
105,393,288,-249,-91,341,-1,-21,-185,-133,-221,-141
107,392,285,-249,-89,339,-1,-18,-182,-131,-219,-139
108,390,282,-249,-87,336,0,-16,-180,-129,-218,-137
109,388,279,-248,-85,334,2,-14,-179,-127,-218,-137
109,387,278,-248,-84,333,3,-13,-178,-127,-220,-138
110,387,277,-248,-83,332,4,-13,-178,-125,-219,-137
109,388,279,-248,-85,334,5,-13,-178,-125,-218,-136
106,390,284,-248,-89,337,7,-13,-179,-126,-218,-137
105,391,286,-248,-90,339,9,-12,-180,-129,-219,-138
105,392,287,-248,-91,340,9,-13,-181,-131,-219,-138
106,393,287,-249,-90,340,6,-14,-183,-131,-220,-140
108,393,285,-250,-88,339,2,-13,-183,-131,-220,-141
110,392,282,-251,-86,337,-2,-13,-183,-133,-220,-140
112,391,279,-251,-83,335,-5,-12,-183,-133,-220,-139
111,390,279,-250,-84,335,-7,-13,-183,-132,-221,-139
109,389,280,-249,-85,335,-9,-16,-184,-133,-221,-138
107,389,282,-248,-87,336,-11,-23,-188,-136,-222,-138
104,389,285,-246,-90,337,-13,-30,-193,-138,-222,-139
101,390,289,-245,-94,340,-14,-36,-197,-138,-222,-139
101,391,290,-246,-94,341,-16,-42,-202,-140,-224,-142
101,391,290,-246,-94,341,-17,-44,-205,-142,-224,-143
101,389,288,-245,-93,339,-16,-43,-206,-143,-224,-144
101,387,286,-244,-92,337,-15,-42,-206,-145,-225,-144
101,384,283,-242,-91,334,-13,-41,-205,-145,-225,-142
102,382,280,-242,-89,331,-11,-39,-204,-144,-226,-142
102,381,279,-241,-88,330,-10,-36,-202,-143,-226,-142
103,381,278,-242,-87,330,-10,-34,-200,-143,-225,-143
102,383,281,-242,-89,332,-11,-36,-201,-144,-226,-143
101,385,284,-243,-91,335,-14,-41,-205,-147,-227,-144
100,387,287,-243,-93,337,-15,-43,-207,-146,-226,-144
99,389,290,-244,-95,340,-16,-43,-207,-145,-225,-144
99,390,291,-244,-96,341,-17,-44,-208,-146,-226,-144
100,389,289,-244,-94,339,-16,-45,-207,-147,-226,-143
99,387,288,-243,-94,338,-13,-44,-206,-148,-224,-143
97,384,287,-240,-95,336,-10,-43,-204,-147,-225,-143
95,382,287,-238,-96,335,-8,-43,-204,-148,-227,-145
92,381,289,-236,-98,335,-7,-42,-204,-147,-227,-146
91,383,292,-237,-100,338,-8,-43,-206,-148,-228,-147
91,386,295,-238,-102,341,-10,-43,-206,-146,-227,-146
91,388,297,-239,-103,343,-11,-42,-205,-144,-226,-145
92,388,296,-240,-102,342,-13,-44,-207,-146,-227,-147
92,387,295,-239,-101,341,-11,-45,-208,-147,-227,-147
91,385,294,-238,-101,340,-9,-44,-208,-148,-228,-147
91,383,292,-237,-100,338,-9,-44,-208,-148,-229,-149
91,381,290,-236,-99,336,-7,-43,-207,-147,-228,-147
90,380,290,-235,-100,335,-6,-42,-205,-146,-227,-145
89,381,292,-235,-101,337,-7,-42,-205,-145,-227,-144
89,383,294,-236,-102,339,-8,-43,-205,-147,-228,-145
89,384,295,-236,-103,340,-9,-43,-205,-148,-228,-147
89,385,296,-237,-103,341,-11,-45,-208,-149,-228,-149
88,385,297,-236,-104,341,-10,-44,-208,-148,-227,-148
89,385,296,-237,-103,341,-11,-46,-209,-150,-228,-148
90,384,294,-237,-102,339,-10,-45,-208,-150,-228,-148
91,384,293,-237,-101,339,-8,-44,-206,-148,-227,-147
91,383,292,-237,-100,338,-6,-43,-205,-147,-227,-146
90,382,292,-236,-101,337,-5,-41,-202,-145,-226,-145
90,383,293,-236,-101,338,-5,-41,-202,-145,-226,-145
90,384,294,-237,-102,339,-8,-43,-205,-145,-227,-146
89,385,296,-237,-103,341,-9,-44,-207,-146,-227,-146
88,386,298,-237,-105,342,-10,-44,-208,-147,-227,-147
87,386,299,-236,-106,343,-9,-42,-208,-146,-226,-146
89,387,298,-238,-104,343,-9,-43,-208,-147,-226,-147
90,386,296,-238,-103,341,-8,-42,-206,-147,-225,-147
91,385,294,-238,-101,340,-7,-41,-205,-147,-226,-146
90,383,293,-236,-101,338,-5,-40,-204,-146,-226,-144
90,382,292,-236,-101,337,-5,-40,-204,-147,-226,-144
91,383,292,-237,-100,338,-6,-41,-206,-148,-227,-146
90,384,294,-237,-102,339,-7,-42,-206,-148,-226,-146
90,385,295,-237,-102,340,-8,-42,-206,-148,-226,-146
90,386,296,-238,-103,341,-9,-43,-206,-147,-225,-146
90,386,296,-238,-103,341,-9,-43,-206,-147,-225,-146
89,386,297,-237,-104,342,-10,-43,-205,-146,-225,-146
89,385,296,-237,-103,341,-9,-42,-205,-145,-225,-146
90,384,294,-237,-102,339,-8,-41,-204,-144,-225,-146
91,383,292,-237,-100,338,-7,-40,-203,-144,-225,-147
91,383,292,-237,-100,338,-6,-40,-203,-144,-225,-147
91,383,292,-237,-100,338,-6,-40,-203,-144,-225,-145
90,384,294,-237,-102,339,-7,-41,-204,-146,-225,-145
91,385,294,-238,-101,340,-8,-42,-205,-146,-225,-146
91,387,296,-239,-102,342,-9,-43,-206,-147,-225,-147
90,388,298,-239,-104,343,-9,-43,-206,-145,-224,-146
90,388,298,-239,-104,343,-9,-42,-206,-144,-223,-146
91,386,295,-238,-102,341,-8,-41,-205,-143,-223,-145
91,385,294,-238,-101,340,-5,-39,-202,-142,-223,-144
91,384,293,-237,-101,339,-5,-39,-201,-142,-224,-144
91,384,293,-237,-101,339,-5,-39,-199,-142,-224,-143
92,384,292,-238,-100,338,-5,-39,-198,-141,-223,-142
92,385,293,-238,-100,339,-6,-40,-201,-141,-224,-143
92,387,295,-239,-101,341,-7,-40,-202,-141,-224,-145
92,388,296,-240,-102,342,-8,-40,-204,-144,-225,-147
91,387,296,-239,-102,342,-7,-37,-203,-144,-226,-148
89,386,297,-237,-104,342,-3,-32,-197,-143,-227,-149
87,385,298,-236,-105,342,4,-23,-186,-142,-228,-152
85,384,299,-234,-107,342,12,-13,-172,-139,-230,-153
83,385,302,-234,-109,344,19,-4,-156,-134,-231,-152
83,389,306,-236,-111,348,25,5,-135,-124,-228,-150
84,395,311,-239,-113,353,28,12,-112,-110,-221,-147
88,405,317,-246,-114,361,24,12,-89,-89,-212,-142
93,419,326,-256,-116,373,19,15,-60,-61,-197,-134
99,435,336,-267,-118,386,13,18,-26,-26,-178,-124
110,452,342,-281,-116,397,4,21,5,17,-153,-106
127,471,344,-299,-108,408,-9,26,27,63,-121,-83
151,494,343,-322,-96,419,-27,31,37,108,-83,-55
176,525,349,-350,-86,437,-50,11,20,154,-34,-16
195,568,373,-381,-89,471,-87,-62,-52,194,25,32
209,617,408,-413,-99,513,-134,-168,-180,222,90,85
221,669,448,-445,-113,559,-183,-276,-334,239,158,139
229,720,491,-474,-131,606,-233,-384,-488,259,228,195
235,767,532,-501,-148,650,-284,-502,-638,276,293,247
238,803,565,-520,-163,684,-328,-624,-791,267,342,288
237,816,579,-526,-171,698,-357,-729,-926,223,363,310
228,797,569,-512,-170,683,-363,-790,-1014,156,351,308
206,752,546,-479,-170,649,-342,-805,-1061,66,307,284
177,694,517,-435,-170,606,-304,-783,-1079,-53,237,246
152,629,477,-390,-162,553,-267,-737,-1071,-194,155,199
131,569,438,-350,-153,504,-240,-684,-1042,-330,76,152
116,523,407,-319,-145,465,-222,-627,-990,-427,10,110
109,483,374,-296,-132,429,-202,-547,-902,-466,-52,68
105,437,332,-271,-113,385,-169,-448,-792,-467,-123,15
98,384,286,-241,-94,335,-120,-355,-688,-441,-195,-50
92,341,249,-216,-78,295,-75,-282,-600,-388,-250,-108
93,316,223,-204,-65,270,-46,-219,-516,-324,-276,-140
102,310,208,-206,-53,259,-34,-163,-436,-269,-280,-155
111,318,207,-214,-48,263,-33,-124,-369,-228,-273,-158
115,332,217,-223,-51,275,-36,-97,-317,-193,-263,-154
116,346,230,-231,-57,288,-36,-77,-274,-165,-253,-151
116,362,246,-239,-65,304,-36,-62,-237,-142,-241,-145
115,378,263,-246,-74,321,-39,-54,-209,-123,-229,-139
112,385,273,-248,-80,329,-38,-46,-191,-111,-223,-137
109,384,275,-246,-83,330,-32,-39,-185,-109,-225,-142
106,382,276,-244,-85,329,-25,-31,-178,-106,-227,-147
104,380,276,-242,-86,328,-21,-23,-169,-102,-228,-149
103,378,275,-240,-86,327,-17,-16,-161,-100,-229,-151
103,376,273,-239,-85,325,-12,-11,-156,-100,-230,-150
102,374,272,-238,-85,323,-8,-7,-151,-99,-231,-150
102,373,271,-237,-84,322,-6,-3,-147,-100,-233,-151
102,372,270,-237,-84,321,-5,-1,-146,-102,-235,-152
101,371,270,-236,-84,321,-4,0,-144,-102,-235,-154
99,372,273,-235,-87,323,-5,0,-144,-103,-237,-157
98,372,274,-235,-88,323,-5,1,-142,-103,-239,-160
98,373,275,-235,-88,324,-6,1,-142,-105,-241,-162
99,373,274,-236,-87,324,-5,2,-140,-103,-240,-161
99,373,274,-236,-87,324,-3,5,-137,-102,-239,-160
99,372,273,-235,-87,323,-1,9,-133,-101,-237,-158
100,371,271,-235,-85,321,2,12,-129,-100,-238,-157
99,370,271,-234,-86,321,4,15,-125,-99,-239,-158
99,369,270,-234,-85,320,4,15,-125,-99,-240,-160
99,369,270,-234,-85,320,3,14,-125,-100,-242,-161
99,370,271,-234,-86,321,2,15,-125,-100,-244,-163
98,370,272,-234,-87,321,1,14,-125,-98,-243,-164
97,371,274,-234,-88,323,1,12,-125,-97,-241,-163
95,372,277,-233,-91,325,2,14,-125,-97,-240,-162
97,371,274,-234,-88,323,2,15,-125,-99,-241,-163
100,370,270,-235,-85,320,4,18,-121,-98,-239,-160
100,370,270,-235,-85,320,5,19,-119,-98,-238,-158
99,369,270,-234,-85,320,6,21,-117,-99,-240,-159
99,368,269,-233,-85,319,7,22,-116,-99,-240,-158
98,368,270,-233,-86,319,7,21,-116,-98,-241,-159
98,369,271,-233,-86,320,5,20,-117,-97,-242,-162
99,369,270,-234,-85,320,3,18,-119,-98,-243,-166
99,370,271,-234,-86,321,2,16,-120,-96,-243,-166
99,370,271,-234,-86,321,2,17,-119,-95,-242,-165
99,370,271,-234,-86,321,3,19,-118,-95,-241,-163
99,369,270,-234,-85,320,5,20,-115,-95,-240,-160
100,368,268,-234,-84,318,6,23,-112,-93,-238,-158
100,368,268,-234,-84,318,7,24,-110,-91,-238,-159
101,368,267,-234,-83,318,7,24,-110,-93,-240,-160
100,367,267,-233,-83,317,7,23,-110,-93,-241,-160
